CIK,Year,Sentimental Score
7332,1995,0
7332,1995,0
7332,1995,0
7332,1994,0
7332,1994,0
7332,1994,0
7431,2018,3395
7431,2018,2815
7431,2018,2275
7431,2017,2117
7431,2017,2227
7431,2017,2313
7431,2016,2229
7431,2016,1901
7431,2016,1857
7431,2015,2296
7431,2015,1711
7431,2015,1151
7431,2014,2455
7431,2014,2393
7431,2014,2423
7431,2013,2695
7431,2013,2065
7431,2013,1907
7431,2012,1570
7431,2012,1250
7431,2012,1148
7431,2011,9252
7431,2011,8896
7431,2011,7240
7431,2010,10915
7431,2010,8832
7431,2010,1078
7431,2009,11298
7431,2009,1869
7431,2009,1310
7431,2008,2598
7431,2008,2719
7431,2008,2578
7431,2007,3745
7431,2007,4189
7431,2007,3600
7431,2006,15451
7431,2006,4273
7431,2006,3282
7431,2005,3235
7431,2005,2345
7431,2005,3057
7431,2004,4093
7431,2004,3946
7431,2004,3297
7431,2003,-307
7431,2003,-762
7431,2003,-736
7431,2002,1294
7431,2002,824
7431,2002,2818
7431,2001,1388
7431,2001,1328
7431,2001,1057
7431,2000,4134
7431,2000,3512
7431,2000,1980
7431,1999,1372
7431,1999,1900
7431,1999,1193
7431,1998,2967
7431,1998,16070
7431,1998,2174
7431,1997,7526
7431,1997,2611
7431,1997,1703
7431,1996,892
7431,1996,7652
7431,1996,2940
7431,1995,1719
7431,1995,1719
7431,1995,1653
7431,1995,2057
7431,1994,2294
7431,1994,2016
7431,1994,1827
7536,2018,0
7536,2018,10600
7536,2018,9891
7536,2017,9054
7536,2017,8768
7536,2017,9756
7536,2016,8683
7536,2016,8148
7536,2016,8631
7536,2015,10155
7536,2015,9972
7536,2015,9723
7536,2014,12122
7536,2014,10651
7536,2014,8776
7536,2013,9710
7536,2013,9309
7536,2013,7950
7536,2012,9052
7536,2012,9217
7536,2012,8544
7536,2011,10082
7536,2011,9976
7536,2011,10498
7536,2010,1788
7536,2010,0
7536,2010,0
7536,2009,5090
7536,2009,6294
7536,2009,6187
7536,2008,9228
7536,2008,9692
7536,2008,8746
7536,2007,8110
7536,2007,8222
7536,2007,2636
7536,2006,1843
7536,2006,1763
7536,2006,1949
7536,2005,417
7536,2005,254
7536,2005,1516
7536,2004,44
7536,2004,1621
7536,2004,5327
7536,2004,0
7536,2003,0
7536,2003,949
7536,2003,530
7536,2002,508
7536,2002,1099
7536,2002,230
7536,2001,59
7536,2001,310
7536,2001,401
7536,2000,497
7536,2000,337
7536,2000,348
7536,1999,888
7536,1999,800
7536,1999,330
7536,1998,297
7536,1998,472
7536,1998,406
7536,1997,827
7536,1997,1590
7536,1997,920
7536,1996,1282
7536,1996,0
7536,1996,23774
7536,1995,1026
7536,1995,1104
7536,1995,782
7536,1994,1152
7536,1994,1150
7536,1994,1019
8063,2018,7401
8063,2018,6981
8063,2017,7590
8063,2017,0
8063,2017,7230
8063,2017,7219
8063,2016,5026
8063,2016,5106
8063,2016,4746
8063,2015,6907
8063,2015,6707
8063,2015,1830
8063,2014,3184
8063,2014,2620
8063,2014,1746
8063,2013,2662
8063,2013,2232
8063,2013,1699
8063,2012,1730
8063,2012,1671
8063,2012,963
8063,2011,1640
8063,2011,1305
8063,2011,1316
8063,2010,1965
8063,2010,1845
8063,2010,1496
8063,2009,1477
8063,2009,1279
8063,2009,804
8063,2008,2120
8063,2008,1909
8063,2008,618
8063,2007,2031
8063,2007,2073
8063,2007,1274
8063,2007,5774
8063,2007,4300
8063,2007,6092
8063,2006,2349
8063,2006,2302
8063,2006,1369
8063,2005,2072
8063,2005,1451
8063,2005,962
8063,2004,1068
8063,2004,913
8063,2004,753
8063,2003,322
8063,2003,501
8063,2003,302
8063,2002,529
8063,2002,0
8063,2002,668
8063,2002,740
8063,2001,0
8063,2001,1157
8063,2001,1157
8063,2001,1057
8063,2001,427
8063,2000,918
8063,2000,778
8063,2000,909
8063,1999,1676
8063,1999,961
8063,1999,861
8063,1998,1437
8063,1998,1460
8063,1998,940
8063,1997,1201
8063,1997,909
8063,1997,859
8063,1995,855
8146,2018,13565
8146,2018,11209
8146,2017,13589
8146,2017,11399
8146,2017,9757
8146,2016,9111
8146,2016,9510
8146,2016,7921
8146,2015,1374
8146,2015,1287
8146,2015,6355
8146,2014,8635
8146,2014,8248
8146,2014,6000
8146,2013,8148
8146,2013,7446
8146,2013,5986
8146,2012,8173
8146,2012,7891
8146,2012,6542
8146,2011,9054
8146,2011,8041
8146,2011,5538
8146,2010,7565
8146,2010,6647
8146,2010,4944
8146,2009,8365
8146,2009,7454
8146,2009,5331
8146,2008,7410
8146,2008,7477
8146,2008,6480
8146,2007,5985
8146,2007,4633
8146,2007,4454
8146,2006,5959
8146,2006,5092
8146,2006,5307
8146,2005,0
8146,2005,0
8146,2005,0
8146,2004,0
8146,2004,0
8146,2004,0
8146,2003,0
8146,2003,0
8146,2003,0
8146,2002,0
8146,2002,0
8146,2002,0
8146,2001,0
8146,2001,0
8146,2001,0
8146,2000,0
8146,2000,0
8146,2000,0
8146,1999,0
8146,1999,0
8146,1999,0
8146,1998,0
8146,1998,0
8146,1998,0
8146,1997,0
8146,1997,0
8146,1997,0
8146,1996,0
8146,1996,0
8146,1996,0
8146,1995,0
8146,1995,0
8146,1995,0
8411,2017,7775
8411,2017,6088
8411,2017,6120
8411,2016,6294
8411,2016,5438
8411,2016,4866
8411,2015,5312
8411,2015,4938
8411,2015,4855
8411,2014,8656
8411,2014,8128
8411,2014,7200
8411,2013,7724
8411,2013,6804
8411,2013,5862
8411,2012,6846
8411,2012,1792
8411,2012,1646
8411,2011,0
8411,2011,0
8411,2011,0
8411,2010,0
8411,2010,0
8411,2010,0
8411,2009,0
8411,2009,0
8411,2009,0
8411,2008,0
8411,2008,0
8411,2008,0
8411,2008,0
8411,2007,0
8411,2007,0
8411,2007,0
8411,2006,0
8411,2006,5368
8411,2006,0
8411,2005,0
8411,2005,0
8411,2005,0
8411,2004,0
8411,2004,0
8411,2004,0
8411,2003,0
8411,2003,0
8411,2003,2586
8411,2002,0
8411,2002,0
8411,2002,0
8411,2001,0
8411,2001,0
8411,2001,0
8411,2000,0
8411,2000,0
8411,2000,0
8411,1999,0
8411,1999,0
8411,1999,0
8411,1998,0
8411,1998,0
8411,1998,0
8411,1997,0
8411,1997,0
8411,1997,0
8411,1996,0
8411,1996,0
8411,1996,0
8411,1996,0
8411,1995,0
8411,1995,0
8411,1995,0
8411,1994,0
8411,1994,0
8411,1994,0
8670,2018,12315
8670,2018,12208
8670,2018,10793
8670,2017,8068
8670,2017,12681
8670,2017,12361
8670,2016,9200
8670,2016,13940
8670,2016,13864
8670,2015,10855
8670,2015,12931
8670,2015,11593
8670,2014,9484
8670,2014,10696
8670,2014,10527
8670,2013,9333
8670,2013,13904
8670,2013,14384
8670,2012,10643
8670,2012,16670
8670,2012,17631
8670,2011,12690
8670,2011,6554
8670,2011,6452
8670,2010,3297
8670,2010,0
8670,2010,8924
8670,2009,6353
8670,2009,8722
8670,2009,10345
8670,2008,7012
8670,2008,7949
8670,2008,7831
8670,2007,6276
8670,2007,0
8670,2007,6683
8670,2006,4774
8670,2006,6928
8670,2006,6117
8670,2005,5394
8670,2005,5063
8670,2005,4665
8670,2004,4121
8670,2004,3850
8670,2004,3571
8670,2003,2239
8670,2003,3023
8670,2003,3146
8670,2002,2147
8670,2002,0
8670,2002,0
8670,2002,0
8670,2001,0
8670,2001,0
8670,2001,0
8670,2000,0
8670,2000,0
8670,2000,0
8670,1999,0
8670,1999,0
8670,1999,0
8670,1998,0
8670,1998,0
8670,1998,0
8670,1997,0
8670,1997,0
8670,1997,249
8670,1996,0
8670,1996,0
8670,1996,0
8670,1995,0
8670,1995,0
8670,1995,0
8670,1994,0
8670,1994,0
8670,1994,0
8818,2018,4007
8818,2018,4397
8818,2018,3180
8818,2017,4824
8818,2017,4848
8818,2017,3991
8818,2016,3614
8818,2016,3349
8818,2016,3112
8818,2015,3833
8818,2015,3548
8818,2015,3317
8818,2014,4374
8818,2014,3552
8818,2014,2800
8818,2013,4560
8818,2013,3633
8818,2013,3052
8818,2012,4079
8818,2012,3849
8818,2012,2532
8818,2011,3548
8818,2011,3044
8818,2011,3046
8818,2010,2268
8818,2010,2672
8818,2010,2903
8818,2009,2906
8818,2009,2884
8818,2009,2785
8818,2008,4689
8818,2008,4914
8818,2008,3488
8818,2007,5669
8818,2007,6001
8818,2007,4773
8818,2006,7788
8818,2006,7143
8818,2006,4243
8818,2005,6911
8818,2005,7434
8818,2005,4356
8818,2004,4520
8818,2004,4432
8818,2004,2733
8818,2003,5772
8818,2003,4207
8818,2003,3205
8818,2002,8483
8818,2002,4854
8818,2002,4110
8818,2002,2015
8818,2001,1864
8818,2001,968
8818,2001,1210
8818,2000,3334
8818,2000,3272
8818,2000,1855
8818,1999,2293
8818,1999,2423
8818,1999,1646
8818,1998,0
8818,1998,0
8818,1998,0
8818,1997,0
8818,1997,0
8818,1997,0
8818,1997,0
8818,1996,0
8818,1996,0
8818,1996,0
8818,1995,0
8818,1995,0
8818,1995,0
8818,1994,0
8818,1994,0
8818,1994,0
8858,2018,5848
8858,2018,6690
8858,2017,5335
8858,2017,6971
8858,2017,6631
8858,2016,6234
8858,2016,4736
8858,2016,4973
8858,2015,4792
8858,2015,5619
8858,2015,4837
8858,2014,4723
8858,2014,8317
8858,2014,8044
8858,2013,5956
8858,2013,4667
8858,2013,5423
8858,2012,4553
8858,2012,5890
8858,2012,4905
8858,2011,5412
8858,2011,7296
8858,2011,7658
8858,2010,6321
8858,2010,5114
8858,2010,3954
8858,2009,0
8858,2009,3657
8858,2009,5260
8858,2009,4819
8858,2008,4871
8858,2008,8304
8858,2008,9616
8858,2007,6683
8858,2007,8028
8858,2007,6948
8858,2006,5193
8858,2006,11695
8858,2006,11763
8858,2005,9220
8858,2005,8081
8858,2005,6497
8858,2004,4415
8858,2004,6363
8858,2004,3932
8858,2003,2438
8858,2003,2806
8858,2003,1087
8858,2002,518
8858,2002,2280
8858,2002,1448
8858,2001,730
8858,2001,2034
8858,2001,1524
8858,2000,1379
8858,2000,1522
8858,2000,1027
8858,1999,995
8858,1999,911
8858,1999,819
8858,1998,863
8858,1998,1275
8858,1998,1136
8858,1997,996
8858,1997,1918
8858,1997,1958
8858,1996,1820
8858,1996,2782
8858,1996,2773
8858,1995,2055
8858,1995,2273
8858,1995,2241
8858,1994,1633
8858,1994,2038
8858,1994,1725
8868,2018,14745
8868,2018,13936
8868,2018,11798
8868,2017,11095
8868,2017,10756
8868,2017,9718
8868,2016,15472
8868,2016,15358
8868,2016,11943
8868,2015,13589
8868,2015,13707
8868,2015,11061
8868,2014,14067
8868,2014,12263
8868,2014,10159
8868,2013,15596
8868,2013,12343
8868,2013,10570
8868,2012,16631
8868,2012,14127
8868,2012,9589
8868,2011,11481
8868,2011,11145
8868,2011,9724
8868,2010,12481
8868,2010,12014
8868,2010,10185
8868,2009,10649
8868,2009,9517
8868,2009,8967
8868,2008,12493
8868,2008,13312
8868,2008,11471
8868,2007,11520
8868,2007,11183
8868,2007,8500
8868,2006,11479
8868,2006,7352
8868,2006,6628
8868,2005,6654
8868,2005,7308
8868,2005,6290
8868,2004,8508
8868,2004,8837
8868,2004,4252
8868,2003,4431
8868,2003,4520
8868,2003,3704
8868,2002,2416
8868,2002,2764
8868,2002,2241
8868,2002,10971
8868,2002,8889
8868,2002,9122
8868,2002,7033
8868,2002,6897
8868,2002,5452
8868,2002,6175
8868,2002,4993
8868,2002,3258
8868,2002,2241
8868,2001,11075
8868,2001,8548
8868,2001,8874
8868,2000,6587
8868,2000,6520
8868,2000,4972
8868,1999,5674
8868,1999,5085
8868,1999,3359
8868,1998,7092
8868,1998,8287
8868,1998,7833
8868,1997,7042
8868,1997,6625
8868,1997,3670
8868,1996,30871
8868,1996,16090
8868,1996,5435
8868,1995,5614
8868,1995,5494
8868,1995,2952
8868,1994,44021
8868,1994,4037
8868,1994,15879
9092,2018,0
9092,2018,0
9092,2018,0
9092,2017,0
9092,2017,0
9092,2017,0
9092,2016,0
9092,2016,0
9092,2016,0
9092,2015,0
9092,2015,0
9092,2015,0
9092,2014,0
9092,2014,0
9092,2014,0
9092,2013,0
9092,2013,0
9092,2013,0
9092,2012,0
9092,2012,0
9092,2012,0
9092,2011,0
9092,2011,0
9092,2011,0
9092,2010,0
9092,2010,0
9092,2010,0
9092,2009,0
9092,2009,0
9092,2009,0
9092,2008,0
9092,2008,0
9092,2008,0
9092,2007,0
9092,2007,0
9092,2007,0
9092,2006,0
9092,2006,0
9092,2006,0
9092,2005,0
9092,2005,0
9092,2005,0
9092,2004,0
9092,2004,0
9092,2004,0
9092,2003,0
9092,2003,0
9092,2003,0
9092,2002,0
9092,2002,0
9092,2002,0
9092,2001,0
9092,2001,0
9092,2001,0
9092,2000,0
9092,2000,0
9092,2000,0
9092,1999,0
9092,1999,0
9092,1999,0
9092,1998,0
9092,1998,0
9092,1998,0
9092,1997,0
9092,1997,0
9092,1997,0
9092,1996,0
9092,1996,0
9092,1996,0
9092,1995,0
9092,1995,0
9092,1995,0
9096,2005,3559
9096,2005,468
9096,2004,358
9096,2004,-322
9096,2004,-220
9096,2003,184
9096,2003,214
9096,2003,521
9096,2002,290
9096,2002,190
9096,2002,-48
9096,2001,308
9096,2001,419
9096,2001,414
9096,2000,-508
9096,2000,-118
9096,2000,110
9096,1999,-11
9096,1999,210
9096,1999,409
9096,1998,491
9096,1998,2567
9096,1998,511
9096,1997,2888
9096,1997,592
9096,1997,212
9096,1997,0
9096,1996,351
9096,1996,1236
9096,1996,491
9096,1995,585
9096,1995,1465
9096,1995,228
9263,2013,8547
9263,2013,6941
9263,2012,4114
9263,2012,10183
9263,2012,9777
9263,2011,6237
9263,2011,12634
9263,2011,2535
9263,2010,4540
9263,2010,4680
9263,2010,3433
9263,2009,3574
9263,2009,4069
9263,2009,4169
9263,2008,5936
9263,2008,5784
9263,2008,4377
9263,2007,6335
9263,2007,6424
9263,2007,3981
9263,2006,2975
9263,2006,2677
9263,2006,2275
9263,2006,1335
9263,2006,1606
9263,2006,1736
9263,2005,1739
9263,2004,1329
9263,2004,1589
9263,2004,1769
9263,2003,1247
9263,2003,1581
9263,2003,1600
9263,2002,1091
9263,2002,613
9263,2002,1134
9263,2001,2045
9263,2001,1649
9263,2001,1469
9263,2000,834
9263,2000,794
9263,2000,740
9263,1999,287
9263,1999,678
9263,1999,718
9263,1998,0
9263,1998,0
9263,1998,0
9263,1997,0
9263,1997,0
9263,1997,0
9263,1996,0
9263,1996,0
9263,1996,0
9263,1995,0
9263,1995,0
9263,1995,0
9263,1995,0
9326,2018,2504
9326,2018,1740
9326,2017,2631
9326,2017,2858
9326,2017,1896
9326,2016,1627
9326,2016,1676
9326,2016,1249
9326,2015,1751
9326,2015,2050
9326,2015,1607
9326,2014,1396
9326,2014,1376
9326,2014,576
9326,2013,1558
9326,2013,2016
9326,2013,1318
9326,2012,2224
9326,2012,1984
9326,2012,1434
9326,2011,2997
9326,2011,3135
9326,2011,1712
9326,2010,3228
9326,2010,0
9326,2010,0
9326,2009,1949
9326,2009,1709
9326,2009,1249
9326,2008,0
9326,2008,0
9326,2008,0
9326,2007,0
9326,2007,0
9326,2007,0
9326,2006,0
9326,2006,0
9326,2006,0
9326,2005,0
9326,2005,0
9326,2005,0
9326,2004,0
9326,2004,0
9326,2004,0
9326,2003,0
9326,2003,0
9326,2003,1587
9326,2002,0
9326,2002,0
9326,2002,0
9326,2001,0
9326,2001,0
9326,2001,0
9326,2000,0
9326,2000,0
9326,2000,0
9326,1999,0
9326,1999,0
9326,1999,0
9326,1998,0
9326,1998,0
9326,1998,0
9326,1998,0
9342,2010,2315
9342,2010,2387
9342,2010,2376
9342,2009,4090
9342,2009,3849
9342,2009,3083
9342,2008,2793
9342,2008,2545
9342,2008,2923
9342,2007,4516
9342,2007,4498
9342,2007,4047
9342,2006,3645
9342,2006,3484
9342,2006,2789
9342,2005,4051
9342,2005,3525
9342,2005,3115
9342,2004,3227
9342,2004,3207
9342,2004,2836
9342,2003,828
9342,2003,716
9342,2003,455
9342,2002,374
9342,2002,384
9342,2002,118
9342,2001,38
9342,2001,38
9342,2001,38
9342,2000,1353
9342,2000,1642
9342,2000,1371
9342,1999,4431
9342,1999,3304
9342,1999,1382
9342,1998,3557
9342,1998,10956
9342,1998,718
9342,1997,760
9342,1997,738
9342,1997,698
9342,1996,680
9342,1996,780
9342,1996,771
9342,1995,740
9342,1995,0
9342,1995,840
9342,1995,806
9342,1994,647
9342,1994,699
9342,1994,598
9389,2018,3877
9389,2018,4463
9389,2018,3355
9389,2017,5073
9389,2017,4943
9389,2017,3125
9389,2016,3718
9389,2016,3167
9389,2016,2881
9389,2015,2300
9389,2015,2192
9389,2015,1404
9389,2014,2867
9389,2014,2730
9389,2014,2700
9389,2013,2623
9389,2013,2354
9389,2013,2212
9389,2012,2913
9389,2012,2875
9389,2012,2480
9389,2011,3529
9389,2011,2869
9389,2011,2412
9389,2010,2772
9389,2010,2452
9389,2010,2174
9389,2009,0
9389,2009,2390
9389,2009,0
9389,2008,0
9389,2008,0
9389,2008,0
9389,2007,0
9389,2007,0
9389,2007,0
9389,2007,0
9389,2006,0
9389,2006,0
9389,2006,1383
9389,2005,0
9389,2005,2175
9389,2005,2091
9389,2004,1966
9389,2004,1822
9389,2004,1504
9389,2003,817
9389,2003,-20
9389,2003,732
9389,2002,1207
9389,2002,0
9389,2002,1207
9389,2002,905
9389,2002,792
9389,2001,694
9389,2001,1037
9389,2001,781
9389,2000,771
9389,2000,1533
9389,2000,1336
9389,1999,1450
9389,1999,1348
9389,1999,1185
9389,1998,2940
9389,1998,4904
9389,1998,3538
9389,1997,2809
9389,1997,3169
9389,1997,1699
9389,1996,1272
9389,1996,1422
9389,1996,1011
9389,1995,1320
9389,1995,0
9389,1995,2542
9389,1995,2459
9389,1994,2476
9389,1994,2246
9389,1994,1822
9534,2007,847
9534,2006,0
9534,2006,1490
9534,2006,1200
9534,2006,674
9534,2006,558
9534,2005,1265
9534,2005,3303
9534,2005,1038
9534,2004,1679
9534,2004,1105
9534,2004,2955
9534,2003,511
9534,2003,838
9534,2003,357
9534,2002,480
9534,2002,2246
9534,2002,944
9534,2001,1646
9534,2001,2268
9534,2001,1571
9534,2000,0
9534,2000,0
9534,2000,0
9534,1999,0
9534,1999,0
9534,1999,0
9534,1999,0
9534,1998,0
9534,1998,0
9534,1998,0
9534,1997,0
9534,1997,0
9534,1997,0
9534,1996,0
9534,1996,0
9534,1996,0
9534,1995,0
9534,1995,0
9534,1995,0
9534,1994,0
9534,1994,0
9534,1994,0
9779,2008,3697
9779,2008,3137
9779,2008,7085
9779,2007,0
9779,2007,0
9779,2007,0
9779,2006,0
9779,2006,0
9779,2006,6924
9779,2005,8406
9779,2005,6823
9779,2005,5776
9779,2004,7507
9779,2004,6418
9779,2004,5398
9779,2003,2968
9779,2003,4958
9779,2003,4475
9779,2002,1551
9779,2002,5009
9779,2002,5555
9779,2001,1936
9779,2001,1856
9779,2001,1490
9779,2001,1563
9779,2001,4186
9779,2000,2933
9779,2000,4181
9779,2000,6976
9779,1999,1297
9779,1999,2159
9779,1999,2498
9779,1999,2473
9779,1998,5203
9779,1998,17591
9779,1998,6758
9779,1998,38533
9779,1997,6114
9779,1997,10172
9779,1997,8705
9779,1997,7259
9779,1996,5072
9779,1996,8824
9779,1996,8332
9779,1996,3800
9779,1996,8824
9779,1996,8254
9779,1995,3660
9779,1995,4004
9779,1995,3724
9779,1994,3371
9779,1994,3616
9779,1994,4237
9801,2006,5270
9801,2006,4299
9801,2006,3608
9801,2005,3450
9801,2005,3711
9801,2005,2418
9801,2004,1778
9801,2004,2144
9801,2004,1591
9801,2003,711
9801,2003,710
9801,2003,802
9801,2002,1111
9801,2002,1289
9801,2002,654
9801,2001,452
9801,2001,592
9801,2001,330
9801,2000,1027
9801,2000,960
9801,2000,349
9801,1999,900
9801,1999,814
9801,1999,530
9801,1998,1198
9801,1998,780
9801,1998,758
9801,1997,0
9801,1997,0
9801,1997,0
9801,1996,0
9801,1996,0
9801,1996,0
9801,1995,0
9801,1995,0
9801,1995,0
9801,1994,0
9801,1994,0
9801,1994,0
9892,2017,10656
9892,2017,10138
9892,2017,8962
9892,2016,9649
9892,2016,9033
9892,2016,8842
9892,2015,9542
9892,2015,8841
9892,2015,7480
9892,2014,8921
9892,2014,7987
9892,2014,7397
9892,2013,10491
9892,2013,8723
9892,2013,6866
9892,2012,8931
9892,2012,8303
9892,2012,7029
9892,2011,8840
9892,2011,7470
9892,2011,6887
9892,2010,8162
9892,2010,0
9892,2010,7819
9892,2010,5804
9892,2009,7619
9892,2009,7294
9892,2009,5703
9892,2008,8264
9892,2008,7093
9892,2008,5991
9892,2007,14025
9892,2007,14171
9892,2007,12815
9892,2007,12194
9892,2006,18229
9892,2006,17420
9892,2006,15619
9892,2005,15662
9892,2005,14923
9892,2005,13357
9892,2004,15548
9892,2004,19382
9892,2004,24860
9892,2003,0
9892,2003,0
9892,2003,0
9892,2002,0
9892,2002,0
9892,2002,0
9892,2001,0
9892,2001,0
9892,2001,0
9892,2000,0
9892,2000,0
9892,2000,0
9892,2000,0
9892,1999,0
9892,1999,0
9892,1999,0
9892,1998,0
9892,1998,0
9892,1998,0
9892,1997,0
9892,1997,0
9892,1997,0
9892,1996,0
9892,1996,0
9892,1996,0
9892,1995,0
9892,1995,0
9892,1995,0
9892,1995,0
9892,1994,0
9892,1994,0
9892,1994,0
9984,2018,17075
9984,2018,15592
9984,2018,13972
9984,2017,12165
9984,2017,13019
9984,2017,10427
9984,2016,11162
9984,2016,9934
9984,2016,9110
9984,2015,8704
9984,2015,9135
9984,2015,7718
9984,2014,11806
9984,2014,12483
9984,2014,9750
9984,2013,11502
9984,2013,10536
9984,2013,9104
9984,2012,8015
9984,2012,9215
9984,2012,8555
9984,2011,8561
9984,2011,7391
9984,2011,8274
9984,2010,9037
9984,2010,8761
9984,2010,7664
9984,2009,8921
9984,2009,8376
9984,2009,7308
9984,2008,9553
9984,2008,9641
9984,2008,8615
9984,2007,7354
9984,2007,7447
9984,2007,6686
9984,2006,11715
9984,2006,11176
9984,2006,9362
9984,2005,8232
9984,2005,8819
9984,2005,6674
9984,2004,7205
9984,2004,6603
9984,2004,5604
9984,2003,2418
9984,2003,1477
9984,2003,4699
9984,2002,1797
9984,2002,2184
9984,2002,1256
9984,2001,842
9984,2001,572
9984,2001,722
9984,2000,1019
9984,2000,989
9984,2000,2615
9984,1999,2357
9984,1999,1946
9984,1999,1877
9984,1998,2309
9984,1998,5684
9984,1998,2569
9984,1997,2191
9984,1997,2570
9984,1997,21103
9984,1996,1891
9984,1996,1770
9984,1996,1802
9984,1995,1585
9984,1995,1825
9984,1995,1848
9984,1994,838
9984,1994,768
9984,1994,1004
10048,2018,8053
10048,2018,5549
10048,2018,5251
10048,2017,6345
10048,2017,6052
10048,2017,5369
10048,2016,7769
10048,2016,6088
10048,2016,6541
10048,2015,9914
10048,2015,8254
10048,2015,7015
10048,2014,9154
10048,2014,8112
10048,2014,6210
10048,2013,5040
10048,2013,5794
10048,2013,4303
10048,2012,9902
10048,2012,8235
10048,2012,7812
10048,2011,14528
10048,2011,10504
10048,2011,9055
10048,2010,11384
10048,2010,12344
10048,2010,10430
10048,2009,11836
10048,2009,11749
10048,2009,9213
10048,2008,11507
10048,2008,3678
10048,2008,10499
10048,2007,5086
10048,2007,4812
10048,2007,3182
10048,2006,0
10048,2006,3963
10048,2006,3295
10048,1995,1346
10048,1995,1037
10081,2008,5758
10081,2008,4368
10081,2008,3336
10081,2007,3477
10081,2007,3507
10081,2007,2909
10081,2006,2843
10081,2006,1791
10081,2006,1796
10081,2005,3229
10081,2005,4046
10081,2005,3186
10081,2004,2103
10081,2004,8043
10081,2004,5331
10081,2003,4614
10081,2003,4707
10081,2003,4946
10081,2002,6763
10081,2002,2986
10081,2002,2999
10081,2001,1768
10081,2001,4020
10081,2001,2611
10081,2001,1629
10081,2001,2669
10081,2000,1688
10081,2000,1591
10081,2000,1920
10081,1999,940
10081,1999,2141
10081,1999,2820
10081,1998,2340
10081,1998,1745
10081,1998,11173
10081,1997,2313
10081,1997,4754
10081,1997,3258
10081,1996,2027
10081,1996,2751
10081,1996,3486
10081,1995,1795
10081,1995,1772
10081,1995,0
10081,1995,2692
10119,2000,631
10119,2000,311
10119,2000,-29
10119,1999,-61
10119,1999,91
10119,1999,-19
10119,1995,2564
10119,1995,0
10119,1995,21533
10119,1995,0
10254,2018,21492
10254,2018,18452
10254,2017,9376
10254,2017,9373
10254,2017,3321
10254,2016,6159
10254,2016,5384
10254,2016,4370
10254,2015,5928
10254,2015,5170
10254,2015,3514
10254,2014,4027
10254,2014,2679
10254,2014,2827
10254,2013,2536
10254,2013,1787
10254,2013,1945
10254,2012,2266
10254,2012,1696
10254,2012,2019
10254,2011,1718
10254,2011,1449
10254,2011,1528
10254,2010,1348
10254,2010,994
10254,2010,1117
10254,2009,1234
10254,2009,170
10254,2009,1688
10254,2008,4277
10254,2008,3676
10456,2018,13640
10456,2018,12599
10456,2017,10529
10456,2017,10480
10456,2017,9821
10456,2016,2281
10456,2016,2366
10456,2016,2044
10456,2015,1915
10456,2015,4204
10456,2015,3379
10456,2014,15064
10456,2014,12894
10456,2014,11443
10456,2013,14647
10456,2013,13390
10456,2013,12086
10456,2012,11985
10456,2012,11447
10456,2012,9832
10456,2011,11449
10456,2011,11392
10456,2011,8672
10456,2010,11183
10456,2010,10443
10456,2010,10210
10456,2009,11725
10456,2009,11025
10456,2009,9112
10456,2008,10225
10456,2008,10091
10456,2008,9602
10456,2007,8104
10456,2007,7841
10456,2007,7604
10456,2006,11600
10456,2006,7680
10456,2006,5955
10456,2005,6117
10456,2005,4864
10456,2005,7672
10456,2005,5821
10456,2005,4371
10456,2005,4246
10456,2004,5840
10456,2004,4516
10456,2004,4488
10456,2004,5593
10456,2004,4430
10456,2003,5625
10456,2003,4541
10456,2003,3132
10456,2002,4048
10456,2002,3668
10456,2002,3204
10456,2001,6930
10456,2001,3199
10456,2001,2794
10456,2000,6518
10456,2000,5945
10456,2000,25078
10456,1999,6383
10456,1999,5434
10456,1999,3439
10456,1998,2848
10456,1998,3306
10456,1998,2524
10456,1997,3961
10456,1997,0
10456,1997,0
10456,1996,1813
10456,1996,3219
10456,1996,0
10456,1995,0
10456,1995,0
10456,1995,0
10456,1994,0
10456,1994,0
10456,1994,0
10795,2018,10839
10795,2018,9689
10795,2018,8609
10795,2017,10634
10795,2017,11844
10795,2017,9146
10795,2016,10365
10795,2016,9220
10795,2016,8723
10795,2015,7509
10795,2015,5594
10795,2015,4437
10795,2014,4811
10795,2014,4871
10795,2014,4836
10795,2013,3943
10795,2013,4007
10795,2013,3946
10795,2012,3506
10795,2012,3255
10795,2012,2645
10795,2011,2956
10795,2011,2744
10795,2011,2641
10795,2010,2813
10795,2010,2561
10795,2010,1722
10795,2009,1945
10795,2009,1699
10795,2009,2106
10795,2008,2142
10795,2008,2002
10795,2008,1780
10795,2007,2378
10795,2007,2320
10795,2007,2578
10795,2006,3182
10795,2006,3235
10795,2006,149
10795,2005,3819
10795,2005,0
10795,2005,140
10795,2004,3046
10795,2004,3413
10795,2004,2785
10795,2003,1835
10795,2003,1394
10795,2003,1519
10795,2002,1754
10795,2002,2122
10795,2002,1333
10795,2001,1468
10795,2001,838
10795,2001,1053
10795,2000,338
10795,2000,938
10795,2000,928
10795,1999,273
10795,1999,1503
10795,1999,1186
10795,1998,707
10795,1998,0
10795,1998,1374
10795,1998,1301
10795,1997,1276
10795,1997,1961
10795,1997,1972
10795,1996,3059
10795,1996,2570
10795,1996,1987
10795,1995,1641
10795,1995,2937
10795,1995,1819
10795,1994,1943
